yelp_business_id,friend_checkin_count,fof_checkin_count,social_unique_visitors,social_diversity_index,mean_bridge_confidence
23hSJ8QvSK0J7pcqXARrOA,0.3714,0.9619,1,0.6931,0.1857
GNYNs8pu3J-GaSKLQueQSg,0.3714,0.9619,1,0.6931,0.1857
4lq9BmUFUOU8eQXdJ1naog,0.3714,0.0,1,0.6931,0.3714
NiNYF7i7FoT3PiZNpTqsXQ,0.3714,2.7159,1,0.6931,0.1857
IR46YDkF358WDZuqZ4M2mQ,0.3714,2.1437,1,0.6931,0.1857
4xA4gA1ccAq6EYMW_7h0yg,0.36,0.3428,1,0.6931,0.18
Xd3TetLYlPfiIbYA4EpGMQ,0.3583,0.6587,1,0.6931,0.1792
c0Kip3g118m7JMX1h8-KaQ,0.3514,0.3853,1,0.6931,0.1757
LuPs7eFsixV6OIGwsNUZug,0.3514,0.3853,1,0.6931,0.1757
Tx1M1NCUYE2Ma2fgKexBKQ,0.3514,6.2459,2,1.0986,0.1757
nWazfpVUNF5lnm0yVI84Pg,0.35,0.045,1,0.6931,0.175
rdu6x5W5k7ChRskiRR332A,0.35,0.045,1,0.6931,0.175
y1KXhvxpNHEeSmBGe6fuHA,0.35,0.318,1,0.6931,0.175
mtHxMNtlbDIkgH6IfzBgMg,0.35,0.304,1,0.6931,0.175
7a3P2nje3j65pX6d5xYCvA,0.35,0.304,1,0.6931,0.175
sjH_9PYtfGhzZYsaZmPPzQ,0.35,1.0201,1,0.6931,0.175
xOiELE7YH9g7aCemZAtGvg,0.35,0.4129,1,0.6931,0.175
qnXHKdDFaPZ3PwygllYk8w,0.35,0.4129,1,0.6931,0.175
qx08V3gwW_PDzbewRQBibQ,0.35,0.4129,1,0.6931,0.175
TKaM2UgBZ0kHUmBaDg-25Q,0.35,0.4129,1,0.6931,0.175
YhpFa_O4An_AcojuoiNvkg,0.35,0.4129,1,0.6931,0.175
IJ8Typa6BGckVuh1jhjy4w,0.35,0.0,1,0.6931,0.35
jx2w9JxF09my6BgL_sb0pA,0.35,1.0902,1,0.6931,0.175
raEQjM53oJ7zb9xo5HYBcg,0.35,1.0902,1,0.6931,0.175
08LQAC48MVFa27YZKahEkg,0.35,4.4806,2,1.0986,0.175
EAvhrDEFNGOUHmcbuUpUBw,0.35,1.4958,1,0.6931,0.175
eUO4QA6nL2XdCeWuD7tkww,0.35,0.4513,1,0.6931,0.175
pNPZNuJRflu4CgRKkk5_HQ,0.35,1.4958,1,0.6931,0.175
G3fZGozLaJjIVU08mXk5qQ,0.35,0.2763,1,0.6931,0.175
i3t7UUv542Y9Jp9FBTr_RQ,0.35,0.045,1,0.6931,0.175
7r4cpPPRQlRtgZj9sZgJvg,0.35,1.0201,1,0.6931,0.175
MGQLY1QkGFdW4WNi1tefLA,0.3428,0.288,1,0.6931,0.1714
Q1LaiKr2C-7avZuCXO-VWA,0.3428,1.0006,2,1.0986,0.1714
W72rYffSVg0pIaOpRgNniw,0.3428,0.0,1,0.6931,0.1714
a7FSs8soBoxfkPXvzSsvbg,0.3428,1.3177,1,0.6931,0.1714
aubXu1j7HfP50Ohc7JQ3RQ,0.3428,0.0,1,0.6931,0.1714
x5T4yJGM3m94btiepuZe4w,0.3428,0.4277,1,0.6931,0.1714
63vCK62HJXpGi8aG0wr58w,0.3428,1.0051,2,1.0986,0.1714
MZPDsbYyacsC2hs6yQRKKw,0.335,0.0514,1,0.6931,0.1675
-Z03-mJBBLoroXF7H0DLSw,0.335,0.0514,1,0.6931,0.1675
VD_RhB2Qjrp5ktaIi0oZgw,0.335,0.0514,1,0.6931,0.1675
c4x06huNhVp04VI_MUiQsw,0.3333,0.075,1,0.6931,0.3333
OiNrqVY54pHo5bsxH9zmCg,0.3333,0.0,1,0.6931,0.3333
WXvQTyjP4lL94K9aauWVmw,0.3333,0.0,1,0.6931,0.3333
6AcHJm4ixowch_bPbQAujg,0.3333,0.0,1,0.6931,0.3333
h2IjT4qOFA05yRXPzDtIhQ,0.3333,0.072,1,0.6931,0.3333
IIukyFVOUm6O9ysjD6uujg,0.3333,0.0,1,0.6931,0.3333
U36hF_3GkL76ubvLfsuIZw,0.3333,0.0,1,0.6931,0.3333
9I7oldl6eFT54hUFfb_fcA,0.3333,0.072,1,0.6931,0.3333
e2__bkb8kvgEuFHZO7iScw,0.3333,0.072,1,0.6931,0.3333
TwHyOk7685L-i2O9RQL3Ig,0.3333,0.0,1,0.6931,0.3333
4IdX5HXglLSVWRzf9ViSqA,0.3333,0.0,1,0.6931,0.3333
6kxORai5_9FovcXsfW0Q1g,0.3333,0.0,1,0.6931,0.3333
hVbfirZtdhscx6Ie2-V5iw,0.3333,0.0,1,0.6931,0.3333
9kenOUYi5CogoYtmL8-1mA,0.3333,0.0,1,0.6931,0.3333
bbDOCJUkRVV3WOKV4RLXjQ,0.3333,0.0,1,0.6931,0.3333
Q8g2GxMBYIkzE0RW74mPew,0.3328,0.09,1,0.6931,0.1664
0wG8zW9TofWKqECQ_Cxx8g,0.3328,0.09,1,0.6931,0.1664
ufVCSqtrGLR8kiZRXM8Hmw,0.3328,0.0,1,0.6931,0.1664
Z81IX5aTaIEGa8QeWhJ-eA,0.3328,0.09,1,0.6931,0.1664
sCNdu_Anatq1BKuXD86A8A,0.3314,0.24,1,0.6931,0.1657
yksAB6aQXfNRrZM0jTxyOA,0.33,0.5251,1,0.6931,0.165
sSB94mIBt36jdFdKisK8Sg,0.33,0.1714,2,1.0986,0.165
yT5slfg8C1WijE0FiUiebg,0.33,0.5251,1,0.6931,0.165
ISCDyav4DLFxt8ynaWHdIA,0.3272,0.2228,1,0.6931,0.1636
nTq_BaEGkIjTHhKvnuc4Ng,0.3272,1.2587,1,0.6931,0.1636
Qfep5GxJqJU0X2cFEeD6ww,0.3272,0.2228,1,0.6931,0.1636
YqLNSVl9wwmXw6NKEqjsRw,0.3272,2.7885,2,1.0986,0.1636
DIG_4Jkj7YxgK7vha3XO6A,0.3272,3.6974,2,1.0986,0.1636
2y9qnRm4AkzP9O-DPNbCLw,0.3214,0.8232,1,0.6931,0.1607
Jah4XxGD-lL_IlN52U0t_w,0.3214,0.1679,1,0.6931,0.1607
btmB_6-RlOGMHPInyaqmIQ,0.3214,0.18,1,0.6931,0.1607
DJ2M53a6j8biHM8dY5P6Eg,0.3214,4.3523,2,1.0986,0.1607
yzz9gwayRptbwV7l5cHtRQ,0.3196,4.5712,1,0.6931,0.3196
AkfmeCeil7c8Pkv1YyTe1Q,0.3136,0.1114,2,1.0986,0.1568
2VPX222bhizLlWZrLQL3PQ,0.3091,0.3379,1,0.6931,0.3091
PeLF6SmS6LrIztSnjiZdwg,0.3091,0.2622,1,0.6931,0.3091
gPOaMqqZwGNDUHW5SeRA_Q,0.3091,0.3009,1,0.6931,0.3091
onCyViE4m1J1WzsVk2RMFQ,0.3091,0.3009,1,0.6931,0.3091
xG5NtjLZ6S7KGBNFGDqoZw,0.3,2.0268,1,0.6931,0.3
W8i6WhSRnfkj6eQcSUbmmw,0.3,0.0,1,0.6931,0.3
WLaT4_8EgunV0UXks3Qukw,0.3,2.0268,1,0.6931,0.3
PTnahBSnLT1jeok9tmedHA,0.3,0.279,1,0.6931,0.3
gRHd5bRosRWQBckzPawf-w,0.3,1.2954,1,0.6931,0.3
WqG9sL4jU0zw2uttPvNywQ,0.3,0.2271,1,0.6931,0.3
8dzJ2uh1EQmiso8kYLYTQw,0.3,1.7187,1,0.6931,0.3
IqDnNrLYdDa7Kn7bPpFv4w,0.3,0.0,1,0.6931,0.3
rC8BSNd6Anq41TVkP92kOw,0.3,0.3334,1,0.6931,0.3
tC4d83t0ZNiaAfjjjG7qEA,0.3,0.2271,1,0.6931,0.3
AtXi5Q5fNfvr-oZj3Vc_QA,0.3,0.0,1,0.6931,0.3
0HVo5yYbv60WgNWfrVoXlQ,0.3,0.2271,1,0.6931,0.3
IvJtcU04oMF5quUMk5XHlA,0.3,1.2954,1,0.6931,0.3
f03SYXIT37YmarHDZd1wMA,0.3,3.9416,1,0.6931,0.3
BuOd9tDNs7_LdnA21oNSAw,0.3,1.0617,1,0.6931,0.3
OMIG0o6Jy8mppFO8ry5u0Q,0.3,0.0,1,0.6931,0.3
hv-rci0u6KR75ALB_70dHw,0.3,0.0514,1,0.6931,0.3
znlrxrY4InSx7ekPZxoHRw,0.3,3.5036,1,0.6931,0.3
J_195G8K_MziKZEXj7Nxdw,0.3,0.1264,1,0.6931,0.3
o0uODX3Ot6dkHn3_C49Wjw,0.3,0.0514,1,0.6931,0.3
Dy9mbJ5-bTB2BuyY49UxlA,0.3,0.2379,1,0.6931,0.3
zVvdqWz7_qjJf3X87Yqp2A,0.3,0.0,1,0.6931,0.3
aRjlDMmc-eSvWLO1WIMpsA,0.3,0.2379,1,0.6931,0.3
kknQeN8IP0tQukVf4mcwJg,0.3,0.0,1,0.6931,0.3
2EU9lRe6JI_DFATHE-RYMQ,0.3,0.2379,1,0.6931,0.3
I7YoFrhpU3AVnyvHMkes-Q,0.3,0.2379,1,0.6931,0.3
nYpeSAPTOEwuq0cGl7BSDg,0.3,0.0,1,0.6931,0.3
jNl1J8EVcKY9TybC3NpivQ,0.3,0.0,1,0.6931,0.3
0tRU8Qsaxax-Mht2WsFxIQ,0.3,0.045,1,0.6931,0.3
BofyiVSpm2dgp49gpjjDPQ,0.3,1.0617,1,0.6931,0.3
VbEm2EN2rpCqSQDVnIZZuw,0.3,0.0,1,0.6931,0.3
EUu9FqaXxIwhRxLgEJ6WiQ,0.3,0.0,1,0.6931,0.3
bN6cunaPCFpKwm8aj7a1Qg,0.3,2.3412,1,0.6931,0.3
fhoqmnw5sXzj91-7yBW0Kw,0.3,2.9525,1,0.6931,0.3
_vC4KzqPuW3IaJDB98fOvw,0.3,1.9548,1,0.6931,0.15
fLvfQMBoOQt4yMihABG-uA,0.3,0.1971,1,0.6931,0.3
TGiTwNYy3ZvOoHTT7ZHpgg,0.3,0.12,1,0.6931,0.15
Xr08bwIBEsaQr83aJKQbNg,0.3,1.9213,1,0.6931,0.3
8l1VfyDv9yxDca7INFBKuw,0.3,0.9897,1,0.6931,0.3
lhsQkb5nhf-Kd5OvgB9MNg,0.3,0.0,1,0.6931,0.15
EXriY53Mvv60OMrLrJktZw,0.3,7.8359,1,0.6931,0.3
CWFEuPam8fZyYcjLJRSd-w,0.3,1.0617,1,0.6931,0.3
-fqjV6QqrKLUxpYCJoSsOQ,0.3,0.0,1,0.6931,0.3
Up_4I0tqoVtyknJJXULdfQ,0.3,0.0,1,0.6931,0.3
bXTax3bAxbu5YKh-cn-UJg,0.3,0.252,1,0.6931,0.3
CBcqn-mhXgWfZIreUWHTYw,0.3,0.06,1,0.6931,0.3
iTossVcZjTh6ot2erKRN9g,0.3,0.12,1,0.6931,0.15
Syn8MNcpgbipyYZar0GysA,0.3,2.5989,1,0.6931,0.3
tooCLsBJgtfcZLcpO_0hsg,0.3,0.306,1,0.6931,0.3
R2I0DYnyEjn-Eu5eweuOQQ,0.3,0.9438,1,0.6931,0.3
nVJWk0U9PvC1JKPXN6E46A,0.3,0.306,1,0.6931,0.3
sB6RcmEb2-1HiE4cDSwr0w,0.3,0.0,1,0.6931,0.3
vWWDt3ybTdoGThzuO7o3lg,0.3,0.306,1,0.6931,0.3
Ik4lfZAmPf0DojdnARFJVA,0.3,0.0663,1,0.6931,0.3
1JXmPBj53PaUDy-KHe-7KA,0.3,0.0,1,0.6931,0.3
XpDuMc3nPirq9Gb8MQihgQ,0.3,0.0663,1,0.6931,0.3
O8t8fz1_b2RLP_EtsPXj0A,0.3,0.24,1,0.6931,0.3
ztppjLmFE25wZOQdJKXAuA,0.3,0.0663,1,0.6931,0.3
cIgsvL5oqp3fmfmS7Coc2g,0.3,0.0,1,0.6931,0.3
3SWDGsZnZZi06nNt9tMPFw,0.3,0.0663,1,0.6931,0.3
6BWcdOv10taQzy5BCVl2rw,0.3,8.7046,1,0.6931,0.15
sj2o49ZCq2iJlZxDNrHDaA,0.3,0.5873,1,0.6931,0.3
4ejnTeRzv8z102DBIWjQLg,0.3,3.5036,1,0.6931,0.3
4i7AaFuvLa3Q4J3kr63hxA,0.3,0.306,1,0.6931,0.3
PWWGbkPC_agn-4s1Hv1W5A,0.3,3.5036,1,0.6931,0.3
VOEN8f9WEysinBsLqbiVqg,0.3,1.5168,1,0.6931,0.15
kEh4Wk13q12PEbjiYF9CBQ,0.3,3.2807,1,0.6931,0.3
PJvCgnr28Eppcv05LmvKng,0.3,3.5036,1,0.6931,0.3
CTZEnTsW2JYN2NH1BCAaZw,0.3,0.0,1,0.6931,0.3
ahnaBpvC29I66u_6JRzQFw,0.3,3.2807,1,0.6931,0.3
2RvssRTzvbP5TcxUoYoi_w,0.3,3.2807,1,0.6931,0.3
FmBvwussMAP_hh5psTcHOw,0.3,0.5585,1,0.6931,0.15
2xILZFIFZsPIxNkKH8aJ6g,0.3,3.2807,1,0.6931,0.3
7bP5_oe4AKk75b-Qi6VFvw,0.3,3.2807,1,0.6931,0.3
ZduAY9t4GjTq5CGh5j7oqA,0.3,1.5168,1,0.6931,0.15
JRGJm2B5c0A8sDSyWydAYA,0.3,0.5585,1,0.6931,0.15
kLYhipAEvdT1ORfluX5gbw,0.3,1.2657,1,0.6931,0.3
VmDPxttRJHt-ELbLEoeZaw,0.3,1.9823,1,0.6931,0.3
WhTRPUduXy3mRBYlmSmsKw,0.3,3.5036,1,0.6931,0.3
QGzyGNkNBnB1q6KgeUL3Cg,0.3,0.5585,1,0.6931,0.15
SYOGxrjSHXKb3-6JCCQpYw,0.3,3.2807,1,0.6931,0.3
2ZjucpDwNtL_9w7_avyxbQ,0.2857,0.4535,1,0.6931,0.2857
bOyp4ra0QLJzOrKc74HB4Q,0.2857,0.6335,1,0.6931,0.2857
fzTeOVjzdCo9zQopk5mB4A,0.28,0.0,1,0.6931,0.28
ZVR6DiJBtUYPcDzedqxVdA,0.28,0.0,1,0.6931,0.28
dyVKL3qKsz_XDxtjpbNcgQ,0.28,0.0,1,0.6931,0.28
IKMAgK2m6WRIViVFB2vAFQ,0.28,1.0124,1,0.6931,0.28
qjP2XXjtLdlZ20SISqtAAA,0.28,0.072,1,0.6931,0.28
VPIHVHsO_vTk2lnAcYxARQ,0.28,0.4221,1,0.6931,0.28
5GtSeo2OyXeSveJn5Ojxig,0.28,0.072,1,0.6931,0.28
e0DU7_0mfalr-lnyUafiag,0.28,2.4891,1,0.6931,0.28
LLx6iXXDWz205YXs6Puzdg,0.28,0.5074,1,0.6931,0.28
Bq0CQcwk5R8yhm-MGfHxCA,0.28,0.5074,1,0.6931,0.28
fw2E3GYpoJ2rq1YmzoBSmQ,0.275,0.0,1,0.6931,0.275
5wLPgwoVORAAdIZEkWEgIA,0.275,0.0,1,0.6931,0.275
1mU0jxToIFiJmwOYznq4Ng,0.275,0.0,1,0.6931,0.275
k4aVD6Z0MesWGx221xAzFg,0.275,0.0,1,0.6931,0.275
d-9vXGzbI2eZAJWKb06h3A,0.275,0.5339,1,0.6931,0.275
-sMW4KV4Ucxc33HXcUr02Q,0.275,0.0,1,0.6931,0.275
EfXTQPiVBym_2KoG7-XeSw,0.275,0.0,1,0.6931,0.275
rAcK5XzHAZfPyqajxgjvcw,0.275,0.0,1,0.6931,0.275
SYcdJP123caYVCkZ27BIOw,0.2706,0.5408,1,0.6931,0.2706
rf_fD5vt0VIu6kQWl017Pg,0.2706,0.1988,1,0.6931,0.2706
0YRnT6Ka8byQlp30-ylRMA,0.2706,0.1988,1,0.6931,0.2706
YDisPepPeWeELiVGycxOlw,0.2706,0.1988,1,0.6931,0.2706
GZwgmKNS01hEWKQaRTro_A,0.2706,0.1988,1,0.6931,0.2706
2785LQ3MgpXMgQRakACT3g,0.2667,0.3582,1,0.6931,0.2667
JOPMZXpl5EC9422tO9rRFA,0.2667,0.1684,1,0.6931,0.2667
aJvxWyQIG5OLfBw3qAe8xA,0.2667,0.2369,1,0.6931,0.2667
TzFf9js47P-sIoU8_QFLgw,0.2667,0.1684,1,0.6931,0.2667
TSVy1TGUymrtG1uqDXm63A,0.2632,0.762,1,0.6931,0.2632
eFZK8UiXYfMe8jZFh9W9zQ,0.2632,0.762,1,0.6931,0.2632
4tnL3ffEiCrCgnUrj4wOFw,0.2632,0.8782,1,0.6931,0.2632
UkNhUEyGT81qK3HaKwLsvw,0.2632,0.3244,1,0.6931,0.2632
vz7-mdYrOSnpeWvncE5eUQ,0.26,0.9822,1,0.6931,0.26
e7X3Olzm1WjIkOoFAxmCfw,0.26,0.225,1,0.6931,0.26
dAnqHNrYn6Z8YiCpziHfsA,0.26,0.1414,1,0.6931,0.26
xAFm9garGTlVwegJPStZjQ,0.2571,0.8077,1,0.6931,0.2571
7nHsxxngai2a2yHiw2EBWQ,0.2571,0.8077,1,0.6931,0.2571
dtU_DsHVOCi-2-mWe7gabw,0.2571,1.0327,1,0.6931,0.2571
1DjwGilS435acWHMzG83dQ,0.2571,0.8077,1,0.6931,0.2571
utyEsymR_vHtIU2BgdeE6A,0.2571,0.9168,1,0.6931,0.2571
rgCh1nIqJUPRf8QJM_YjSA,0.2571,0.9168,1,0.6931,0.2571
vj6AetpADpHOYtMRZsXX3g,0.2571,0.09,1,0.6931,0.2571
q3R7928hnPd-kYok74eijg,0.2571,0.207,1,0.6931,0.2571
fRZtiVd-diDWZ7drxaxOug,0.2571,0.8077,1,0.6931,0.2571
TinAvKlW61thzvqVgqf6zw,0.2571,0.09,1,0.6931,0.2571
iTVqzGrt98xR1c5a2pgxfQ,0.2571,0.09,1,0.6931,0.2571
VhiPipLCkg4iHfD8Qs2tMQ,0.2571,0.207,1,0.6931,0.2571
pj9TD-jcYRpAC9A3czeiqg,0.2571,0.207,1,0.6931,0.2571
tY5UAPaV-wCW7VczqG1eWA,0.2571,0.207,1,0.6931,0.2571
4sCPth_ENhJ3mcwHLTTEVw,0.2571,0.207,1,0.6931,0.2571
G5PSyr8Qwg6PAC6GPf-dXQ,0.2571,0.09,1,0.6931,0.2571
CZCzlptQEGzpoVgxca1V8g,0.2571,0.09,1,0.6931,0.2571
PVo1orQ9R7ZHfg90QACh-w,0.2571,0.09,1,0.6931,0.2571
QqXYEFrBWDuqFfnKwYaBwA,0.2571,0.09,1,0.6931,0.2571
4CECfPgzCPpAcb38-U6Vwg,0.2571,0.8077,1,0.6931,0.2571
986ac-VtblTfZsRCX3st3A,0.2571,0.09,1,0.6931,0.2571
aOX62Zrb1JEtLeqrW0fOrQ,0.2571,2.9619,1,0.6931,0.2571
wa9tG3QDiR5Qx8P_5oIwdQ,0.2545,0.9527,1,0.6931,0.2545
Yu401DtSmkXpJhgXnQcFrg,0.2545,0.4681,1,0.6931,0.2545
kHuIRfZq3aadONNFO0vEnQ,0.2545,3.195,1,0.6931,0.2545
zbvu8pRKcOQqdjqRGbncyQ,0.2545,1.1788,1,0.6931,0.2545
ZSIzzR-2LyTVmtd2-71YsA,0.2545,1.1788,1,0.6931,0.2545
KUHuylryakAeMPUVkZ5HxA,0.2545,0.4831,1,0.6931,0.2545
pf4-YHmxzkQmntN99fF95w,0.2522,0.0,1,0.6931,0.2522
fQoz-zB3oTltT1OoZIiOqA,0.2522,0.0,1,0.6931,0.2522
-8iiwnBs4yu4s1yLkWzU9Q,0.2522,0.6617,1,0.6931,0.2522
NenblWjnfr4X0M_zKhVxOQ,0.2522,0.2524,1,0.6931,0.2522
JJ6tYuw5Ms_r58DhnMtOCA,0.2522,0.2524,1,0.6931,0.2522
fe-29ty1XfKu3vZse-4IZA,0.25,0.5414,1,0.6931,0.25
P9HHPqha38o6AplASibWCg,0.25,0.0,1,0.6931,0.25
-BDSQ7COGF0tcbWJRkTIZw,0.25,0.0,1,0.6931,0.25
HfJeU5-MzRGiO3nIJwnEqQ,0.25,1.0486,1,0.6931,0.25
wsWVhlQ3xKxkl5eQAJAWaQ,0.2462,0.09,1,0.6931,0.2462
Z-3Ch6GuD0mSZfRJnqJoUg,0.2462,0.345,1,0.6931,0.2462
DvkHkIxkBhL9dARX5XpsHw,0.2462,0.09,1,0.6931,0.2462
WubmiakI4hGBwIu18haJEw,0.2462,0.09,1,0.6931,0.2462
PaIGgIIci37Mlv1B_52uyw,0.2462,0.09,1,0.6931,0.2462
Em9xPtWJst1AYROBkDZYBg,0.2462,0.09,1,0.6931,0.2462
xnvGKksbKye2vm7TPN4mjQ,0.2462,0.0,1,0.6931,0.2462
GzeXHLLVCD24cfJUNv0d_w,0.2462,0.1114,1,0.6931,0.2462
OvbjfCvimuWnnBkc5xBc5w,0.2462,0.0,1,0.6931,0.2462
v2JuTuaQb-CtmFi4pV_N1Q,0.2429,0.6896,1,0.6931,0.2429
bdteJqgoj0OaALhj9RFtmw,0.2429,0.0,1,0.6931,0.2429
Nj9XbH55RlOQ8yrK32R60w,0.2429,2.4513,1,0.6931,0.2429
NUMHRlE9_XjShQdQHUFKDA,0.2429,0.6896,1,0.6931,0.2429
InKIk281HGOr5BYH6hWVAg,0.2429,0.6896,1,0.6931,0.2429
oUH2RAzsGa98XaeHqbxsBg,0.2429,0.6896,1,0.6931,0.2429
6hqRjK9LV0eAtPYd5QiPLg,0.2414,0.0,1,0.6931,0.2414
YEtYvRH9DBufFGKsM3gW8w,0.2414,0.0,1,0.6931,0.2414
l3mhgXawUxkZXwtXLtP37Q,0.2414,0.0,1,0.6931,0.2414
59Cb2J0X0euW8p3ax_rM9Q,0.2414,0.0,1,0.6931,0.2414
0uzhDvyxFiTqdON1_oNbBg,0.2414,0.0,1,0.6931,0.2414
xjZHp1slZNUBJvQLuHSTTA,0.2414,0.162,1,0.6931,0.2414
IcLm9Z1zphLnzUvrFK6aiA,0.2414,0.4093,1,0.6931,0.2414
N1HTXm1UWrfBWjhqHwcHEg,0.2414,5.3204,1,0.6931,0.2414
FFv0W5YQrROPyjZiRfyrHw,0.2414,1.5599,1,0.6931,0.2414
Skjt4qu-ix90v4r4blJ07A,0.2414,0.09,1,0.6931,0.2414
o44f6a0qqeonD7XKC_uFng,0.2414,1.6084,1,0.6931,0.2414
PpL37OYAdmBxpmJoNNJQUQ,0.2414,1.5599,1,0.6931,0.2414
SrMiiB-Y6osUezq9s5nnYw,0.2414,1.5599,1,0.6931,0.2414
xb0hjIOPiiKn6MEovzebqg,0.24,2.5248,1,0.6931,0.24
OoQdCZwtcR1rsN_WclMQZg,0.24,0.132,1,0.6931,0.24
JjuyqUrFjUSYYSUqJEIjUA,0.24,0.045,1,0.6931,0.24
CGNccuDSFO9ZtqhQ46msOA,0.24,0.045,1,0.6931,0.24
tgOSbgbTZ1zipBZakE-aqw,0.24,0.8347,1,0.6931,0.24
0h3vqNZS1Y5cGG7t_4AxGA,0.24,2.5248,1,0.6931,0.24
DTkEBlD5NJc3Y9Mij63-qg,0.24,0.0,1,0.6931,0.24
BxDdXvyj638buV02L2oUUQ,0.24,5.2949,1,0.6931,0.24
CuQEKyYv9Sz35n64ibO-oQ,0.24,0.1214,1,0.6931,0.24
Gw3HYk6eS9KrycleuXv-AA,0.24,0.09,1,0.6931,0.24
kS-YHWG_AtqS9LFAMhBVgg,0.24,0.0,1,0.6931,0.24
5-aqt6yXDtV5p6vliEBxVQ,0.24,0.1214,1,0.6931,0.24
ou-zFpwEJU8HS-q9eNWv1Q,0.24,5.2949,1,0.6931,0.24
_iYVIKWUsUP9ORCkvNGC5Q,0.24,0.516,1,0.6931,0.24
ZQJGYnN9J-1JMLzeDFWocA,0.24,0.8347,1,0.6931,0.24
yY3kq6_2m1FyY9MgaiHgoQ,0.24,3.769,1,0.6931,0.24
S92DFRTR_15DqxJbP5Cr7A,0.24,0.0514,1,0.6931,0.24
1feuZITxuTrl9mr7V11kwQ,0.24,0.0,1,0.6931,0.24
WTdwkO3BL6-PkCTFnyAgQw,0.24,0.0514,1,0.6931,0.24
FUxK5FA8EzFfwj9_bbrBGg,0.24,0.6639,1,0.6931,0.24
ol6aagHm1hDZV7HsirMh_A,0.24,0.5919,1,0.6931,0.24
YdDhLRxF5UJQhQzM5IKjfA,0.24,0.5429,1,0.6931,0.24
pqkjSSu3oQ3FwwL48nkUyg,0.24,0.1264,1,0.6931,0.24
JlbAYc0fgqVX2IVT113BnQ,0.24,1.7442,1,0.6931,0.24
apJlifRHxx09MYubtOLydw,0.24,0.5357,1,0.6931,0.24
dBOVfp8Ub8uO9qUPtw92_w,0.24,0.6963,1,0.6931,0.24
75FY8ZQx5nOWP0VFmNvWfw,0.24,0.5193,1,0.6931,0.24
6MYj9Aq0F-QoPY-b8L0W2w,0.24,0.5193,1,0.6931,0.24
WtHNaPhVH6q1hKCvcjOc-w,0.24,0.5193,1,0.6931,0.24
qbT8Ccxblhrt9Ke6STQl5g,0.24,0.0514,1,0.6931,0.24
BYSJ1IjyE8MXjbQGnBWyUw,0.24,0.0514,1,0.6931,0.24
yz3QGgDZd3Q0-d527qJqgQ,0.24,0.0514,1,0.6931,0.24
iJOwwuhHP_0BCHmpmJ8l4Q,0.24,0.0514,1,0.6931,0.24
y7Iy-q_iWackvOGQeiRAgw,0.24,0.0514,1,0.6931,0.24
SSflsIndvh-xokDPiqZFPA,0.24,0.0,1,0.6931,0.24
W7gSJz80DywKnPRIGjA2Bw,0.24,0.084,1,0.6931,0.24
QATSKHcEMHjifyIb6aIALg,0.24,0.0514,1,0.6931,0.24
FtFRMb7Wj8ok8VgFvQXASw,0.24,0.0514,1,0.6931,0.24
Vw6obVp7BBFfoP0PUA8Ykw,0.24,0.0,1,0.6931,0.24
RPdXNVtevsVu-7MM6HeL-g,0.24,0.0,1,0.6931,0.24
VCft2rBGhUtj3A5O37xe5w,0.24,0.9754,1,0.6931,0.24
wuqsyYfgpg1xSh2Xf3Ld5A,0.24,0.045,1,0.6931,0.24
HQRIfDw-q1NSwwxiRJUIXA,0.24,0.0514,1,0.6931,0.24
Np1i-c9ZhFfiXTVPTShGEQ,0.24,0.09,1,0.6931,0.24
XRX5c-Dae-f-OdN1pRPe3Q,0.24,0.09,1,0.6931,0.24
x5IZks-YNwaZNavSkgV3JQ,0.24,0.09,1,0.6931,0.24
ExsrjgDLRUtqDeTsUlCyQQ,0.24,0.0,1,0.6931,0.24
fazo4_kgKB45onVlqfLn_Q,0.24,0.0,1,0.6931,0.24
kcSS8bKAokzVOuAQwwSNjw,0.24,0.3064,1,0.6931,0.24
qY4YoWlEn8zB1Ho-DOTQVw,0.24,0.045,1,0.6931,0.24
gJ5Szgefk1fJ4WSfGre_ng,0.24,0.0,1,0.6931,0.24
Y7bpk83gKWgCmi7yKGTTug,0.24,0.2672,1,0.6931,0.24
rthlVuaCj-9fpLhrgMjvNw,0.24,0.177,1,0.6931,0.24
nSptExAJO8atirMyZbBh1g,0.24,0.2736,1,0.6931,0.24
RQg6tios0alFXdcuvqDj9Q,0.24,0.0,1,0.6931,0.24
YH4q3-gWnglR1vstuEM8nA,0.24,0.2736,1,0.6931,0.24
OvREyM6JzUogb8yQXXoF0A,0.24,0.0,1,0.6931,0.24
pqO3306gXylthbj1nE2Gyw,0.24,0.0,1,0.6931,0.24
bxFCMtEIYYsDhPxGgY-ebw,0.24,0.0,1,0.6931,0.24
tiCdi3sz6PlKc6MOPEWo7w,0.24,0.2672,1,0.6931,0.24
HWLXfIxmhG3hETxlhXEg7g,0.24,0.2736,1,0.6931,0.24
33H6Y61ILE1JR9pu4wyYgw,0.24,0.0,1,0.6931,0.24
5uPdoWQNjYkrpRmy9AonSw,0.24,1.3469,1,0.6931,0.24
f1oDIZxQ7V44PvzPCQ-tEQ,0.24,0.09,1,0.6931,0.24
mphahIyxL-JrvMFiefw7gQ,0.24,0.1395,1,0.6931,0.24
OcBChxihp9c_dc42wGxuwQ,0.24,0.0,1,0.6931,0.24
