business_id,name,categories,city,latitude,longitude,state,stars,review_count,country,city_state_country_display
UT9vP1Ww8OlL4nzBOKBCOQ,Hobey's Casino & Restaurant,"American (Traditional), Restaurants, Casinos, Coffee & Tea, Arts & Entertainment, Steakhouses, Food, Cafes",Sun Valley,39.58139,-119.780789,NV,4.0,153,United States,"Sun Valley, NV, United States"
xwAj5spllAq9s-eCAHB3oA,Bravo Gelato,"Food, Bakeries, Gelato, Coffee & Tea",Nashville,36.2125561,-86.6960415,TN,4.0,23,United States,"Nashville, TN, United States"
SHbYc3bul_1IaifoHlT3iw,Della's Cafe & Bistro,"Nightlife, Arts & Entertainment, Mediterranean, French, Jazz & Blues, American (New), Breakfast & Brunch, Cafes, Italian, Restaurants, Sandwiches",Brandon,27.9346427626,-82.2918930029,FL,4.0,83,United States,"Brandon, FL, United States"
bjxpXg1gOwHsN_yaVzJCWQ,Artisan Bar and Cafe,"Lounges, Nightlife, American (New), Breakfast & Brunch, Restaurants, Bars, Food, Coffee & Tea",New Orleans,29.968786,-90.050545,LA,4.0,39,United States,"New Orleans, LA, United States"
r8DNf74pfvCdy29fGuwAoA,Pieces The St. Louis Board Game Bar & Cafe,"Nightlife, Shopping, Tabletop Games, Restaurants, Bars, Cafes, Lounges",St. Louis,38.6112054,-90.2008479,MO,4.5,228,United States,"St. Louis, MO, United States"
kbWKwvLXfJm5sLVfw-Foww,Jill's Place,"Event Planning & Services, Caterers, Sandwiches, Bars, Steakhouses, Delis, Nightlife, Burgers, Cafes, American (New), Restaurants, American (Traditional)",Santa Barbara,34.4208061,-119.6953852,CA,4.0,325,United States,"Santa Barbara, CA, United States"
B_e2yKNLa0h4LbyI7u1wxQ,Green Light Bar,"Bars, Nightlife, Restaurants, Sushi Bars, Food, Coffee & Tea",Saint Petersburg,27.8288083,-82.6366913,FL,4.0,39,United States,"Saint Petersburg, FL, United States"
tiZ6mTB6zT7lSBvOKgssPg,Second Cup,"Food, Coffee & Tea",Edmonton,53.4682363722,-113.492728,AB,3.5,17,Canada,"Edmonton, AB, Canada"
C8TTeu2ZgPTOLQ-wQsPXXw,5 Star Saloon,"Food, Internet Cafes, Bars, Karaoke, Arts & Entertainment, Nightlife, Music Venues, Gay Bars",Reno,39.5258346,-119.8155723,NV,3.5,100,United States,"Reno, NV, United States"
KyIkx19f_s99SvHD2Jz4OA,The Urban Juicer,"Restaurants, Nightlife, Juice Bars & Smoothies, Acai Bowls, Coffee & Tea, Breakfast & Brunch, Cocktail Bars, Food, Bars, Salad",Nashville,36.1380978,-86.8006882,TN,4.0,32,United States,"Nashville, TN, United States"
Q5whIn3ifZy4jpwDkiRn2Q,Silver State Coffee,"Restaurants, Coffee & Tea, Delis, Food",Reno,39.4862495,-119.7958123,NV,4.5,6,United States,"Reno, NV, United States"
W7IXC4Bq5jXOQVV6Cu1OSA,Wawa,"Delis, Food, Coffee & Tea, Convenience Stores, Gas Stations, Sandwiches, Restaurants, Automotive",Wilmington,39.7399201,-75.5983935,DE,2.0,12,United States,"Wilmington, DE, United States"
pvy9pj_kCKNBX5sdn-YlnA,Aneu Kitchen and Juicery,"Food, Juice Bars & Smoothies, Cafes, Restaurants, Breakfast & Brunch, Caterers, Event Planning & Services",Paoli,40.0422859,-75.466595,PA,3.5,8,United States,"Paoli, PA, United States"
t_n6iMoQh3tLIULRTDfzYA,8th & Roast,"Food, Bakeries, Restaurants, Coffee & Tea, Breakfast & Brunch",Nashville,36.131132,-86.669612,TN,2.0,43,United States,"Nashville, TN, United States"
_SBxweaeZORapKBJa2qmOw,Little Brick,"Cafes, Coffee & Tea, Restaurants, Shopping, Convenience Stores, Food, Flowers & Gifts, Gift Shops",Edmonton,53.5421204,-113.4696156,AB,4.0,85,Canada,"Edmonton, AB, Canada"
Jy3-BMdpLm-ST5nbsVeYHw,Backyard Beans Coffee - Ambler,"Food, Cafes, Restaurants, Coffee Roasteries, Coffee & Tea",Ambler,40.1538159,-75.2231803,PA,5.0,11,United States,"Ambler, PA, United States"
XZDp0wF6kmDYnIbH6MKiKA,Mimi’s Minis,"Donuts, Coffee & Tea, Food, Bagels, Restaurants, Cafes, Coffee Roasteries",Port Richey,28.2946706,-82.7075024,FL,4.5,15,United States,"Port Richey, FL, United States"
rhmCKWx_HmlegruNywTxbQ,Cozy Coffee Cafe,"Coffee & Tea, Food",Temple Terrace,28.068477,-82.375105,FL,4.5,44,United States,"Temple Terrace, FL, United States"
w5wfWE6skJDi_-mS56DB-g,Cafe Twelve,"Coffee & Tea, Bagels, Food, Cafes, Bakeries, Restaurants, Sandwiches",Philadelphia,39.9481118,-75.160762,PA,3.5,82,United States,"Philadelphia, PA, United States"
f9eWh7vqRryHRS4-H6gOlw,Kneaders Bakery & Cafe,"Restaurants, Bakeries, Sandwiches, Food, American (New), Cafes",Tucson,32.219952,-110.8578355,AZ,3.5,134,United States,"Tucson, AZ, United States"
ippBb9s-n0O0-MSl495sbA,Honest Coffee Roasters,"Coffee & Tea, Restaurants, Shopping, Cafes, Coffee Roasteries, Bakeries, Food",Franklin,35.932044,-86.860051,TN,4.0,146,United States,"Franklin, TN, United States"
fDhdu4D4nsBC7h3i1mHaOA,DAVIDsTEA,"Food, Coffee & Tea, Breweries, Tea Rooms",Edmonton,53.5217443,-113.6188774,AB,4.0,18,Canada,"Edmonton, AB, Canada"
gtMQHyA0QERHSEFtVAf2Jw,Holy Smoke Cigar Cafe,"Food, Coffee & Tea, Tobacco Shops, Vape Shops, Shopping",Palm Harbor,28.0814139,-82.7668582,FL,5.0,18,United States,"Palm Harbor, FL, United States"
yzMxuQYGIqHZCds5J21g2A,City Donuts & Café,"Restaurants, Donuts, Food, Coffee & Tea, Diners",New Orleans,29.9417522445,-90.0968177745,LA,3.5,92,United States,"New Orleans, LA, United States"
R2d7A6pIadcVOPPHCpffrw,Starbucks,"Coffee & Tea, Food",Franklin,35.9139361,-86.829169,TN,2.5,58,United States,"Franklin, TN, United States"
4DxbEns9iihpilbffdzvPQ,Dunkin',"Food, Donuts, Coffee & Tea",Dresher,40.1417806571,-75.1676108652,PA,2.5,7,United States,"Dresher, PA, United States"
RpY32D_zRYFQPYHlrkDi9Q,McDonald's,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",Tucson,32.2367031775,-110.8766891761,AZ,2.5,26,United States,"Tucson, AZ, United States"
N9gF1pYdptTrH1thC7dX9g,Wawa,"Restaurants, Automotive, Coffee & Tea, Sandwiches, Convenience Stores, Gas Stations, Food",Cherry Hill,39.9493603464,-75.0280439434,NJ,2.5,10,United States,"Cherry Hill, NJ, United States"
MSrMMtj7S4OFvW3J9o-G-g,Wawa,"Food, Grocery, Coffee & Tea, Restaurants, Automotive, Farmers Market, Gas Stations, Sandwiches, Convenience Stores",Burlington,40.0522031273,-74.8408893211,NJ,4.0,18,United States,"Burlington, NJ, United States"
BYKnHEpYaLaUJRREJitOfQ,Wawa,"Food, Coffee & Tea, Convenience Stores, Restaurants, Sandwiches, Delis",Cherry Hill,39.9118789554,-74.9972741592,NJ,3.5,7,United States,"Cherry Hill, NJ, United States"
QVDdV_NeGwLho6qtBYtjuQ,Local Harvest Cafe & Catering Downtown,"Cafes, Breakfast & Brunch, American (New), Vegetarian, Restaurants",Saint Louis,38.629104,-90.192797,MO,3.5,31,United States,"Saint Louis, MO, United States"
lLOuLDox8qPV0Q5jCX9qtw,The Cupcake Collection,"Food Delivery Services, Food Trucks, Bakeries, Patisserie/Cake Shop, Custom Cakes, Desserts, Cupcakes, Food, Local Flavor, Coffee & Tea",Nashville,36.174955,-86.789843,TN,4.5,360,United States,"Nashville, TN, United States"
6qCs0NoA6mJpHKWX_3vQaQ,Wawa,"Gas Stations, Food, Automotive, Coffee & Tea, Convenience Stores, Restaurants, Sandwiches",Holiday,28.186901,-82.741016,FL,3.5,11,United States,"Holiday, FL, United States"
ZTcCAGRxxXAf_K6mgFoW0g,Dogwood Cafe,"Gastropubs, Cafes, Scandinavian, Restaurants",Edmonton,53.538884,-113.52877,AB,4.5,12,Canada,"Edmonton, AB, Canada"
P2ZNB33FRQBdfKYGeS8irw,Flava Cafe,"Restaurants, Caribbean, Cafes",Edmonton,53.5702228,-113.4697303,AB,5.0,5,Canada,"Edmonton, AB, Canada"
tMzJ15VLjqIuitCXs6_bsw,Dunkin',"Food, Coffee & Tea, Donuts",Sahuarita,31.9597370198,-110.9840959311,AZ,2.0,65,United States,"Sahuarita, AZ, United States"
M1KxFuaHGggIG2g_Z9qsPg,Dunkin',"Coffee & Tea, Donuts, Food",Clearwater,27.9874817053,-82.7751281755,FL,2.0,8,United States,"Clearwater, FL, United States"
2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,"Nightlife, American (Traditional), Cafes, Restaurants, Wine Bars, Breakfast & Brunch, Bars",Santa Barbara,34.4366192418,-119.7917363642,CA,3.5,294,United States,"Santa Barbara, CA, United States"
hoNc_KStFGoPRvDq2oI8LQ,McDonald's,"Burgers, Restaurants, Fast Food, Food, Coffee & Tea",Edmonton,53.4388966879,-113.6005990261,AB,3.5,8,Canada,"Edmonton, AB, Canada"
JqvkVi-aiTjdfdp4wP8XIA,Wawa,"Restaurants, Sandwiches, Coffee & Tea, Food, Delis",Philadelphia,40.0365019,-75.0699667,PA,3.0,8,United States,"Philadelphia, PA, United States"
PCLfNb3s9xVlUkslcwXZuw,Café St. Louis,"Cafes, Restaurants",St Louis,38.6452069387,-90.2858263448,MO,3.5,8,United States,"St Louis, MO, United States"
_tTKZJ89dS404ZEVnHa-Cw,Starbucks,"Food, Coffee & Tea",Goleta,34.441887,-119.832239,CA,2.5,75,United States,"Goleta, CA, United States"
NOG-VrqO18rHyPwz0I_hHQ,Courtyard Cafe,"Cafes, Sandwiches, Restaurants, Breakfast & Brunch, American (Traditional)",Ozona,28.0692721513,-82.7759966135,FL,4.5,19,United States,"Ozona, FL, United States"
U6PmPJdNMI_dTUPySS5TDg,Fruitwood Standup Market,"Sandwiches, Fast Food, Beverage Store, Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Pizza, Cafes",Tampa,27.937564,-82.4823188,FL,4.5,159,United States,"Tampa, FL, United States"
DocA3jtIJET0ZM5Xbai85Q,Wawa,"Automotive, Restaurants, Gas Stations, Food, Sandwiches, Coffee & Tea, Convenience Stores",Riverview,27.8533701515,-82.2694732994,FL,4.0,6,United States,"Riverview, FL, United States"
yiR60hi1GUqVJ4Wu7U9dqA,Boudreaux Brothers Kitchen & Catering,"Venues & Event Spaces, Cajun/Creole, Coffee & Tea, Restaurants, Cafes, Caterers, Event Planning & Services, Food",Franklin,35.9249639842,-86.869706113,TN,4.0,90,United States,"Franklin, TN, United States"
Sr0MtMVsXpYu8-PTJDg44w,Nourish Cafe,"Internet Cafes, Food, Restaurants, American (New)",Indianapolis,39.8252813,-86.1857915,IN,3.0,15,United States,"Indianapolis, IN, United States"
picPFi6JAQ6VDQUCOqftmQ,Pennsport Market & Deli,"Coffee & Tea, Delis, Food, Grocery, Restaurants",Philadelphia,39.9297436,-75.1498359,PA,2.5,5,United States,"Philadelphia, PA, United States"
3aCIpZgIeDwB1uQBAaPbKQ,French Truck Coffee,"Food, Cafes, Restaurants, Coffee & Tea",New Orleans,29.9293047,-90.1045065,LA,4.5,246,United States,"New Orleans, LA, United States"
t7TqCOZ6p6Do_SMhTcVDMQ,Grand Café,"Cafes, Restaurants, Breakfast & Brunch, Asian Fusion, American (Traditional)",Reno,39.5232480204,-119.7810960934,NV,2.5,361,United States,"Reno, NV, United States"
s_E3MJF7CjZZB1AhfSJjmw,Wawa,"Food, Restaurants, Grocery, Sandwiches, Convenience Stores, Coffee & Tea",Malvern,40.0355911253,-75.5714460622,PA,3.0,14,United States,"Malvern, PA, United States"
agnZcb-VR74GN01_8pHb7w,Dunkin',"Food, Coffee & Tea, Donuts",Saint Louis,38.6053655,-90.3768838,MO,1.5,40,United States,"Saint Louis, MO, United States"
ymvSAcuCX9iIF8gKamfc3A,Cafe 405 South,"Juice Bars & Smoothies, Desserts, Sandwiches, Food, Restaurants, Coffee & Tea",Tampa Bay,27.9617278,-82.7460171,FL,4.0,6,United States,"Tampa Bay, FL, United States"
n2PM7rljiYFN8HROzdneeQ,Just Love Coffee Cafe - Brentwood,"Breakfast & Brunch, American (New), Restaurants, Coffee & Tea, Food",Brentwood,36.030074,-86.789613,TN,4.0,141,United States,"Brentwood, TN, United States"
ASKMKkejMCoFA4gIfdhbNw,Foundation Coffee Co,"Food, Coffee & Tea",Riverview,27.853822,-82.2832609,FL,4.5,168,United States,"Riverview, FL, United States"
pq8x9lii-ZV1U4RJVG29Lg,La Colombe Coffee,"Coffee & Tea, Food",Philadelphia,39.950289,-75.150852,PA,4.0,156,United States,"Philadelphia, PA, United States"
ZqBwsiBlMqiMTSjlXAenMA,Banh Mi Square,"Food, Vietnamese, Bubble Tea, Juice Bars & Smoothies, Restaurants, Bakeries, Cafes",Philadelphia,39.9127689,-75.1535348,PA,3.5,22,United States,"Philadelphia, PA, United States"
aWxc9q4vhd-ajKeKTjHe6w,Starbucks,"Coffee Roasteries, Coffee & Tea, Restaurants, Breakfast & Brunch, Food",Boise,43.66249549,-116.3528629,ID,3.5,10,United States,"Boise, ID, United States"
vloE7oh2OzOYGvZSt6aVFQ,PJ's Coffee - New Orleans,"Bakeries, Food, Coffee & Tea",New Orleans,29.9571524,-90.0639763,LA,3.5,77,United States,"New Orleans, LA, United States"
1lb42lEHaZMhy_1gLQNXoQ,Tropical Smoothie Cafe,"Wraps, Food, Specialty Food, Cafes, Breakfast & Brunch, Juice Bars & Smoothies, Restaurants",Glen Mills,39.8688188,-75.5450231,PA,4.0,13,United States,"Glen Mills, PA, United States"
KuKZc8RDUJdNCbYRQjkFEg,The Ketogenic Reset - Nutrition Lifestyle Coaching,"Food, Breakfast & Brunch, Restaurants, Gluten-Free, Coffee & Tea, Health Markets, Specialty Food",Eagle,43.6946265,-116.3570733,ID,5.0,15,United States,"Eagle, ID, United States"
Tve_ON4rFFWMwIpeRApl1w,Gryphon Cafe,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food, Coffee Roasteries, Bagels",West Chester,39.959923,-75.6067769,PA,4.5,33,United States,"West Chester, PA, United States"
tpmXakPzEw-AapddjxAx_Q,Teaful Bliss Cafe,"Restaurants, Coffee & Tea, Food, Sandwiches, Tea Rooms",Philadelphia,39.961974,-75.1559599,PA,5.0,17,United States,"Philadelphia, PA, United States"
xGBHv5kA1Cm4eYyqzxy7Kw,Dunkin',"Breakfast & Brunch, Donuts, Food, Restaurants, Coffee & Tea",Philadelphia,39.9531597,-75.1935218,PA,3.5,34,United States,"Philadelphia, PA, United States"
3CAPOtopHuk2W0tBPsTcGQ,Peet's Coffee & Tea,"Coffee & Tea, Food",Saint Louis,38.6330766,-90.184043,MO,3.0,11,United States,"Saint Louis, MO, United States"
_Tu6ZShT4VuNKoc4d2jP7g,Kiwi Shake and Bake,"Breakfast & Brunch, Restaurants, Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts, Bakeries",Boise,43.6115229539,-116.2078850154,ID,4.0,94,United States,"Boise, ID, United States"
P_AK2eaSpBK6_LuHMlJv6w,Cosi,"Coffee & Tea, Restaurants, Food",Bryn Mawr,40.0208176,-75.3155028,PA,3.5,38,United States,"Bryn Mawr, PA, United States"
QUZMirD4N4w626c3GA4YAw,Vintage Loved Cafe,"Home & Garden, Breakfast & Brunch, Shopping, Cafes, Gift Shops, Restaurants, Flowers & Gifts, Home Decor, Caterers, Event Planning & Services",Kingston Springs,36.1001309,-87.1150129,TN,5.0,6,United States,"Kingston Springs, TN, United States"
CERGOKhFIaDU1mk4lpWDWg,Krispy Kreme,"Food, Donuts, Coffee & Tea",Brentwood,35.9611311,-86.815954,TN,2.5,55,United States,"Brentwood, TN, United States"
f22prjTaNUWwqvVsI4HWxQ,Starbucks,"Food, Coffee & Tea",Philadelphia,40.032118,-75.21384,PA,3.0,59,United States,"Philadelphia, PA, United States"
NwXPU4XBNFCpltHf6TlkHA,Work In Harmony Cafe,"Coffee & Tea, Food, Venues & Event Spaces, Cafes, Restaurants, Event Planning & Services",Collingswood,39.9156137,-75.066265,NJ,4.5,5,United States,"Collingswood, NJ, United States"
mVKutQZg508LcqRYXeAdWw,Bowled Restaurant,"Coffee & Tea, Breakfast & Brunch, Restaurants, American (New), Food",Saint Petersburg,27.7882189115,-82.6381231472,FL,4.5,10,United States,"Saint Petersburg, FL, United States"
ilms3tyoWYHDPo00lmrMOw,Joe Coffee Bar,"Food, Specialty Food, Restaurants, Candy Stores, Coffee & Tea",Philadelphia,39.9484568,-75.1591412,PA,4.0,20,United States,"Philadelphia, PA, United States"
p6JxfR9ebAlIlpm674F-dg,Kaldi's Coffee Roasting,"Food, Desserts, Coffee Roasteries, Coffee & Tea, Breakfast & Brunch, Cafes, Sandwiches, Restaurants, Delis",Saint Louis,38.6495456873,-90.3004635439,MO,4.0,280,United States,"Saint Louis, MO, United States"
8iMubtt1hTafu5YhEzvZVg,Be Well Bakery & Cafe,"Restaurants, Bakeries, Cafes, Coffee & Tea, Food",Huntingdon Valley,40.1262865,-75.0617535,PA,4.5,346,United States,"Huntingdon Valley, PA, United States"
0BZdcQAJjI-Kw97mQW_TPg,Dunkin',"Coffee & Tea, Food, Donuts",Tucson,32.253371,-110.944255,AZ,2.0,59,United States,"Tucson, AZ, United States"
3NueMBnZyyGdqVW4v2-uEw,Mary's Miracle Restaurant,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea",Tampa,27.9958501,-82.3320059,FL,3.5,7,United States,"Tampa, FL, United States"
tN5Q82mcwOeVJVWVo_2AFA,Tucson Coffee Roasters,"Food, Coffee & Tea, Coffee Roasteries",Tucson,32.265883,-110.893755,AZ,4.5,124,United States,"Tucson, AZ, United States"
uz2D0y3CQkt7LeNxVei6HQ,Milk & Honey Bakery,"Coffee & Tea, Food, Bakeries",Plainfield,39.70277,-86.4015848,IN,4.5,74,United States,"Plainfield, IN, United States"
3gqWbaq86WGLScQlcMXEyg,McDonald's,"Fast Food, Coffee & Tea, Restaurants, Food, Burgers",Hazelwood,38.7833590415,-90.354909051,MO,2.5,28,United States,"Hazelwood, MO, United States"
glqhlr3vcINNstyYRQGliA,Guggman Haus Brewing Co,"Lounges, Food, Bars, Breweries, Beer Gardens, Coffee & Tea, Pubs, Nightlife, Event Planning & Services, Venues & Event Spaces",Indianapolis,39.7905571268,-86.1824292423,IN,5.0,101,United States,"Indianapolis, IN, United States"
xdpMd5zgtnigfU02w6Fs_w,Perl,"Breakfast & Brunch, Event Planning & Services, Restaurants, Caterers, Cafes, American (New)",Nashville,36.0751525537,-86.9223475456,TN,4.0,24,United States,"Nashville, TN, United States"
Bv-v7B3Bva_t-sYpNIhzrQ,Wawa,"Food, Delis, Automotive, Sandwiches, Gas Stations, Coffee & Tea, Convenience Stores, Restaurants",Downingtown,40.0005452844,-75.7011961789,PA,3.0,10,United States,"Downingtown, PA, United States"
K8NZT_j5bCCYvByzXFLe-g,Frothy Monkey,"Food, Sandwiches, Coffee & Tea, Nightlife, Restaurants, Cafes, Breakfast & Brunch, Bars",Nashville,36.1368954,-86.7783747,TN,3.5,14,United States,"Nashville, TN, United States"
1ODxVllpi7ANEq9Ngqb5cw,Chill Caw-Fee,"Cafes, Shopping, Restaurants, Food, Coffee & Tea, Vitamins & Supplements",Valrico,27.8925676,-82.2423288,FL,5.0,38,United States,"Valrico, FL, United States"
dAZASdppYH5DQvXLlzGiow,Society Table,"Breakfast & Brunch, Day Spas, Restaurants, Cafes, Beauty & Spas, American (New)",St. Pete Beach,27.7092613,-82.7375379,FL,3.0,101,United States,"St. Pete Beach, FL, United States"
QM2R4q0SGdFcpQ8y7wTSiw,District Cafe & Bakery,"Food, Coffee & Tea, Cocktail Bars, Nightlife, Cafes, Bakeries, Restaurants, Bars",Edmonton,53.5392656,-113.5078476,AB,4.0,97,Canada,"Edmonton, AB, Canada"
htQEdoqk04sv8tofoHHWfw,Nordstrom Ebar Artisan Coffee,"Nightlife, Internet Cafes, Food, Coffeeshops, Coffee & Tea",Des Peres,38.6008034,-90.44764,MO,4.5,8,United States,"Des Peres, MO, United States"
yVBTwIJdbtScInZ7G8eDwg,McDonald's,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea, American (Traditional)",Riverview,27.912393646,-82.3488505092,FL,2.0,32,United States,"Riverview, FL, United States"
11_eIDfQ146e1J3CMPjpqA,McDonald's,"Burgers, Food, Hot Dogs, Restaurants, Fast Food, Coffee & Tea",Hermitage,36.1922695476,-86.6249915166,TN,2.0,14,United States,"Hermitage, TN, United States"
KIpghikMrBbxx75tx_ZJUw,Starbucks,"Food, Coffee & Tea",Santa Barbara,34.411595,-119.848143,CA,3.0,13,United States,"Santa Barbara, CA, United States"
yc76PdPdke67hWc8OAyQCA,Mark's Cafe,"Coffee & Tea, Bagels, Food, Restaurants, Breakfast & Brunch",Philadelphia,39.9527242,-75.1940217,PA,2.0,10,United States,"Philadelphia, PA, United States"
JyDpriUoqv9kUU3VroNfAQ,FroYo Cafe and Sweets,"Desserts, Ice Cream & Frozen Yogurt, Coffee & Tea, Specialty Food, Food",New Orleans,29.9541387016,-90.0700371547,LA,4.0,42,United States,"New Orleans, LA, United States"
cgwydv-BvXL5A_h_SaCTNQ,Menagerie Coffee at The Bourse,"Coffee & Tea, Food",Philadelphia,39.9497563,-75.1480623,PA,4.5,14,United States,"Philadelphia, PA, United States"
qHqh7Zt8Wckr1-ylCOaiDw,Speedway,"Automotive, Convenience Stores, Gas Stations, Food, Coffee & Tea",Fishers,39.9563982,-86.0125559,IN,3.0,6,United States,"Fishers, IN, United States"
Mej-T3IEAZHw5hdpWUut0g,McDonald's,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food",Pinellas Park,27.8451998511,-82.6849132776,FL,1.5,9,United States,"Pinellas Park, FL, United States"
WzMfMJKOpN0j21DvXC-g6Q,7-Eleven,"Coffee & Tea, Food, Convenience Stores",Newtown,40.227531823,-74.9393051863,PA,2.5,5,United States,"Newtown, PA, United States"
Hs-jwE791t3cX9ErgTcEFg,Corner Muse,"Food, Restaurants, Sandwiches, Cafes, Tea Rooms, Coffee & Tea, Juice Bars & Smoothies, Bagels",New Orleans,29.9365739,-90.0718067,LA,4.5,52,United States,"New Orleans, LA, United States"
D_-w6oXNj_33E7-urbSLLQ,The Human Bean,"Food, Juice Bars & Smoothies, Bagels, Coffee & Tea",Reno,39.4542937,-119.7776718,NV,4.5,150,United States,"Reno, NV, United States"
Tl60fwcMb0lzJb5-a7yguw,Fezziwig's Marketplace,"Home Decor, Food, Cooking Classes, Arts & Crafts, Home & Garden, Specialty Food, Shopping, Wineries, Arts & Entertainment, Coffee & Tea, Wine Tasting Room, Grocery",O'Fallon,38.5916866,-89.9133864,IL,4.5,13,United States,"O'Fallon, IL, United States"
22DNKxXIMwjcYa1DFebfqA,Sage the World,"Nightlife, Bars, Hookah Bars, Coffee & Tea, Food, Desserts, Cocktail Bars",Clearwater,28.036896,-82.7388834,FL,4.0,10,United States,"Clearwater, FL, United States"
VbEm2EN2rpCqSQDVnIZZuw,McDonald's,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",Philadelphia,40.0173649056,-75.149853,PA,1.0,12,United States,"Philadelphia, PA, United States"
EB5pnHGHthrpHw4875lzBg,McDonald's,"Coffee & Tea, Food, Restaurants, Fast Food, Burgers",Lansdale,40.2297444655,-75.313315,PA,2.0,13,United States,"Lansdale, PA, United States"
I5pKhvba6BZhpHoNqNPkIw,Jack's Donuts,"Food, Coffee & Tea, Donuts",Greenwood,39.617087,-86.1601,IN,3.5,48,United States,"Greenwood, IN, United States"
H-aGBiY6wjLAppMcAk9Qrw,Marquise Cafe,"Cafes, Nightlife, Wine Bars, Restaurants, Breakfast & Brunch, Bars, French",South Pasadena,27.7508308958,-82.7434551716,FL,4.5,38,United States,"South Pasadena, FL, United States"
-bOcJEs8imqtSXwG644k1g,Cracker Barrel Old Country Store,"Event Planning & Services, Caterers, Diners, Restaurants, Comfort Food, Breakfast & Brunch, American (Traditional), Coffee & Tea, Southern, Desserts, Salad, Food",Smyrna,35.972515,-86.574105,TN,3.0,83,United States,"Smyrna, TN, United States"
2Gik-IBYVBuU3e10pVdkhw,Plenty Café,"Bars, Sandwiches, American (Traditional), Food, Coffee & Tea, Delis, Nightlife, Restaurants",Philadelphia,39.9284842,-75.1653613,PA,3.5,153,United States,"Philadelphia, PA, United States"
